sold_at,channel_code,sku_code,quantity,net_sales,unit_cost,channel_fee,marketing_cost,shipping_cost,return_cost,returned_quantity,location_code,location_name,product_name,category,order_id,line_id,country_code,currency_code,customer_token,shipping_region_1,shipping_region_2,order_status,scenario_note,data_pack_version
2026-07-13T15:17:00+09:00,29CM,NOVA-11-NVY-F,2,409840,72000,57378,16394,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260713-03-02,1,KR,KRW,CUST-0276,대구,수성구,paid,90일 정상 기준,v2
2026-07-13T16:30:00+09:00,네이버,NOVA-11-NVY-F,2,422920,72000,33834,10573,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260713-03-03,1,KR,KRW,CUST-0287,서울,성동구,paid,90일 정상 기준,v2
2026-07-13T17:43:00+09:00,W컨셉,NOVA-11-NVY-F,2,383680,72000,57552,13429,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260713-03-04,1,KR,KRW,CUST-0298,서울,강남구,paid,90일 정상 기준,v2
2026-07-13T18:56:00+09:00,매장 POS,NOVA-11-NVY-F,2,422920,72000,8458,4229,0,0,0,STORE-HANNAM,한남점,Volume Dress,DRESS,BASE90V2-20260713-03-05,1,KR,KRW,CUST-0309,서울,용산구,paid,90일 정상 기준,v2
2026-07-13T14:02:00+09:00,자사몰,AIR-24-NVY-F,3,576180,68000,23047,20166,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260713-04-00,1,KR,KRW,CUST-0291,인천,연수구,paid,90일 정상 기준,v2
2026-07-13T15:15:00+09:00,무신사,AIR-24-NVY-F,5,910800,68000,109296,40986,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260713-04-01,1,KR,KRW,CUST-0302,대구,수성구,paid,90일 정상 기준,v2
2026-07-13T16:28:00+09:00,29CM,AIR-24-NVY-F,3,558360,68000,78170,22334,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260713-04-02,1,KR,KRW,CUST-0313,서울,성동구,paid,90일 정상 기준,v2
2026-07-13T17:41:00+09:00,네이버,AIR-24-NVY-F,4,768240,68000,61459,19206,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260713-04-03,1,KR,KRW,CUST-0324,서울,강남구,paid,90일 정상 기준,v2
2026-07-13T18:54:00+09:00,W컨셉,AIR-24-NVY-F,3,522720,68000,78408,18295,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260713-04-04,1,KR,KRW,CUST-0335,서울,마포구,paid,90일 정상 기준,v2
2026-07-13T19:07:00+09:00,매장 POS,AIR-24-NVY-F,3,0,68000,0,0,0,0,0,STORE-BUSAN,부산 센텀,Airy Volume Dress,DRESS,BASE90V2-20260713-04-05,1,KR,KRW,CUST-0346,부산,해운대구,cancelled,90일 정상 기준,v2
2026-07-13T15:13:00+09:00,자사몰,WAVE-31-WHT-F,4,574240,44000,22970,20098,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260713-05-00,1,KR,KRW,CUST-0328,대구,수성구,paid,90일 정상 기준,v2
2026-07-13T16:26:00+09:00,무신사,WAVE-31-WHT-F,3,408480,44000,49018,18382,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260713-05-01,1,KR,KRW,CUST-0339,서울,성동구,paid,90일 정상 기준,v2
2026-07-13T17:39:00+09:00,29CM,WAVE-31-WHT-F,2,278240,44000,38954,11130,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260713-05-02,1,KR,KRW,CUST-0350,서울,강남구,paid,90일 정상 기준,v2
2026-07-13T18:52:00+09:00,네이버,WAVE-31-WHT-F,3,430680,44000,34454,10767,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260713-05-03,1,KR,KRW,CUST-0361,서울,마포구,paid,90일 정상 기준,v2
2026-07-13T19:05:00+09:00,W컨셉,WAVE-31-WHT-F,2,260480,44000,39072,9117,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260713-05-04,1,KR,KRW,CUST-0372,경기,성남시,paid,90일 정상 기준,v2
2026-07-13T20:18:00+09:00,매장 POS,WAVE-31-WHT-F,2,287120,44000,5742,2871,0,0,0,STORE-SHANGHAI,상하이 IFC,Sheer Shirt,TOP,BASE90V2-20260713-05-05,1,CN,KRW,CUST-0383,上海,浦东新区,paid,90일 정상 기준,v2
2026-07-13T16:24:00+09:00,자사몰,MOSS-18-BLK-F,2,267720,42000,10709,9370,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260713-06-00,1,KR,KRW,CUST-0365,서울,성동구,paid,90일 정상 기준,v2
2026-07-13T17:37:00+09:00,무신사,MOSS-18-BLK-F,1,126960,42000,15235,5713,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260713-06-01,1,KR,KRW,CUST-0376,서울,강남구,paid,90일 정상 기준,v2
2026-07-13T18:50:00+09:00,29CM,MOSS-18-BLK-F,1,129720,42000,18161,5189,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260713-06-02,1,KR,KRW,CUST-0387,서울,마포구,paid,90일 정상 기준,v2
2026-07-13T19:03:00+09:00,네이버,MOSS-18-BLK-F,1,133860,42000,10709,3347,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260713-06-03,1,KR,KRW,CUST-0398,경기,성남시,paid,90일 정상 기준,v2
2026-07-13T20:16:00+09:00,W컨셉,MOSS-18-BLK-F,1,121440,42000,18216,4250,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260713-06-04,1,KR,KRW,CUST-0409,경기,수원시,paid,90일 정상 기준,v2
2026-07-13T10:29:00+09:00,매장 POS,MOSS-18-BLK-F,1,133860,42000,2677,1339,0,0,0,STORE-SEONGSU,성수 플래그십,Volume Bermuda,BOTTOM,BASE90V2-20260713-06-05,1,KR,KRW,CUST-0420,서울,성동구,paid,90일 정상 기준,v2
2026-07-13T17:35:00+09:00,자사몰,LUME-09-BEG-F,2,345320,59000,13813,12086,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260713-07-00,1,KR,KRW,CUST-0402,서울,강남구,paid,90일 정상 기준,v2
2026-07-13T18:48:00+09:00,무신사,LUME-09-BEG-F,2,327520,59000,39302,14738,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260713-07-01,1,KR,KRW,CUST-0413,서울,마포구,paid,90일 정상 기준,v2
2026-07-13T19:01:00+09:00,29CM,LUME-09-BEG-F,2,334640,59000,46850,13386,3500,6500,1,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260713-07-02,1,KR,KRW,CUST-0424,경기,성남시,paid,90일 정상 기준,v2
2026-07-13T20:14:00+09:00,네이버,LUME-09-BEG-F,2,345320,59000,27626,8633,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260713-07-03,1,KR,KRW,CUST-0435,경기,수원시,paid,90일 정상 기준,v2
2026-07-13T10:27:00+09:00,W컨셉,LUME-09-BEG-F,2,313280,59000,46992,10965,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260713-07-04,1,KR,KRW,CUST-0446,부산,해운대구,paid,90일 정상 기준,v2
2026-07-13T11:40:00+09:00,매장 POS,LUME-09-BEG-F,1,172660,59000,3453,1727,0,0,0,STORE-GANGNAM,강남점,Knit Cardigan,KNIT,BASE90V2-20260713-07-05,1,KR,KRW,CUST-0457,서울,강남구,paid,90일 정상 기준,v2
2026-07-13T18:46:00+09:00,자사몰,CORE-55-WHT-F,5,329800,19000,13192,11543,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,BASE90V2-20260713-08-00,1,KR,KRW,CUST-0439,서울,마포구,paid,90일 정상 기준,v2
2026-07-13T19:59:00+09:00,무신사,CORE-55-WHT-F,7,437920,19000,52550,19706,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,BASE90V2-20260713-08-01,1,KR,KRW,CUST-0450,경기,성남시,paid,90일 정상 기준,v2
2026-07-13T20:12:00+09:00,29CM,CORE-55-WHT-F,4,255680,19000,35795,10227,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,BASE90V2-20260713-08-02,1,KR,KRW,CUST-0461,경기,수원시,paid,90일 정상 기준,v2
2026-07-13T10:25:00+09:00,네이버,CORE-55-WHT-F,5,329800,19000,26384,8245,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,BASE90V2-20260713-08-03,1,KR,KRW,CUST-0472,부산,해운대구,paid,90일 정상 기준,v2
2026-07-13T11:38:00+09:00,W컨셉,CORE-55-WHT-F,4,239360,19000,35904,8378,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,BASE90V2-20260713-08-04,1,KR,KRW,CUST-0483,인천,연수구,paid,90일 정상 기준,v2
2026-07-13T12:51:00+09:00,매장 POS,CORE-55-WHT-F,3,197880,19000,3958,1979,0,0,0,STORE-HANNAM,한남점,Logo Tee,TOP,BASE90V2-20260713-08-05,1,KR,KRW,CUST-0494,서울,용산구,paid,90일 정상 기준,v2
2026-07-13T19:57:00+09:00,자사몰,FORM-42-DEN-F,2,325920,58000,13037,11407,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,BASE90V2-20260713-09-00,1,KR,KRW,CUST-0476,경기,성남시,paid,90일 정상 기준,v2
2026-07-13T20:10:00+09:00,무신사,FORM-42-DEN-F,3,463680,58000,55642,20866,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,BASE90V2-20260713-09-01,1,KR,KRW,CUST-0487,경기,수원시,paid,90일 정상 기준,v2
2026-07-13T10:23:00+09:00,29CM,FORM-42-DEN-F,2,315840,58000,44218,12634,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,BASE90V2-20260713-09-02,1,KR,KRW,CUST-0498,부산,해운대구,paid,90일 정상 기준,v2
2026-07-13T11:36:00+09:00,네이버,FORM-42-DEN-F,2,325920,58000,26074,8148,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,BASE90V2-20260713-09-03,1,KR,KRW,CUST-0509,인천,연수구,paid,90일 정상 기준,v2
2026-07-13T12:49:00+09:00,W컨셉,FORM-42-DEN-F,2,295680,58000,44352,10349,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,BASE90V2-20260713-09-04,1,KR,KRW,CUST-0520,대구,수성구,paid,90일 정상 기준,v2
2026-07-13T13:02:00+09:00,매장 POS,FORM-42-DEN-F,2,325920,58000,6518,3259,0,0,0,STORE-BUSAN,부산 센텀,Denim Skirt,BOTTOM,BASE90V2-20260713-09-05,1,KR,KRW,CUST-0531,부산,해운대구,paid,90일 정상 기준,v2
2026-07-13T20:08:00+09:00,자사몰,COVE-14-BLK-F,2,442320,76000,17693,15481,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,BASE90V2-20260713-10-00,1,KR,KRW,CUST-0513,경기,수원시,paid,90일 정상 기준,v2
2026-07-13T10:21:00+09:00,무신사,COVE-14-BLK-F,2,419520,76000,50342,18878,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,BASE90V2-20260713-10-01,1,KR,KRW,CUST-0524,부산,해운대구,paid,90일 정상 기준,v2
2026-07-13T11:34:00+09:00,29CM,COVE-14-BLK-F,2,428640,76000,60010,17146,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,BASE90V2-20260713-10-02,1,KR,KRW,CUST-0535,인천,연수구,paid,90일 정상 기준,v2
2026-07-13T12:47:00+09:00,네이버,COVE-14-BLK-F,2,442320,76000,35386,11058,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,BASE90V2-20260713-10-03,1,KR,KRW,CUST-0546,대구,수성구,paid,90일 정상 기준,v2
2026-07-13T13:00:00+09:00,W컨셉,COVE-14-BLK-F,1,200640,76000,30096,7022,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,BASE90V2-20260713-10-04,1,KR,KRW,CUST-0557,서울,성동구,paid,90일 정상 기준,v2
2026-07-13T14:13:00+09:00,매장 POS,COVE-14-BLK-F,1,221160,76000,4423,2212,0,0,0,STORE-SHANGHAI,상하이 IFC,Maxi Dress,DRESS,BASE90V2-20260713-10-05,1,CN,KRW,CUST-0568,上海,浦东新区,paid,90일 정상 기준,v2
2026-07-13T10:19:00+09:00,자사몰,EDGE-28-GRY-F,2,519920,91000,20797,18197,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,BASE90V2-20260713-11-00,1,KR,KRW,CUST-0550,부산,해운대구,paid,90일 정상 기준,v2
2026-07-13T11:32:00+09:00,무신사,EDGE-28-GRY-F,2,493120,91000,59174,22190,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,BASE90V2-20260713-11-01,1,KR,KRW,CUST-0561,인천,연수구,paid,90일 정상 기준,v2
2026-07-13T12:45:00+09:00,29CM,EDGE-28-GRY-F,1,251920,91000,35269,10077,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,BASE90V2-20260713-11-02,1,KR,KRW,CUST-0572,대구,수성구,paid,90일 정상 기준,v2
2026-07-13T13:58:00+09:00,네이버,EDGE-28-GRY-F,1,259960,91000,20797,6499,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,BASE90V2-20260713-11-03,1,KR,KRW,CUST-0583,서울,성동구,paid,90일 정상 기준,v2
2026-07-13T14:11:00+09:00,W컨셉,EDGE-28-GRY-F,1,235840,91000,35376,8254,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,BASE90V2-20260713-11-04,1,KR,KRW,CUST-0594,서울,강남구,paid,90일 정상 기준,v2
2026-07-13T15:24:00+09:00,매장 POS,EDGE-28-GRY-F,1,259960,91000,5199,2600,0,0,0,STORE-SEONGSU,성수 플래그십,Zip Jacket,OUTER,BASE90V2-20260713-11-05,1,KR,KRW,CUST-0605,서울,성동구,paid,90일 정상 기준,v2
2026-07-14T10:25:00+09:00,자사몰,ARC-07-BLK-F,5,1202800,82000,48112,42098,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260714-00-00,1,KR,KRW,CUST-0166,부산,해운대구,paid,90일 정상 기준,v2
2026-07-14T11:38:00+09:00,무신사,ARC-07-BLK-F,4,0,82000,0,0,0,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260714-00-01,1,KR,KRW,CUST-0177,인천,연수구,cancelled,90일 정상 기준,v2
2026-07-14T12:51:00+09:00,29CM,ARC-07-BLK-F,4,932480,82000,130547,37299,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260714-00-02,1,KR,KRW,CUST-0188,대구,수성구,paid,90일 정상 기준,v2
2026-07-14T13:04:00+09:00,네이버,ARC-07-BLK-F,4,962240,82000,76979,24056,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260714-00-03,1,KR,KRW,CUST-0199,서울,성동구,paid,90일 정상 기준,v2
2026-07-14T14:17:00+09:00,W컨셉,ARC-07-BLK-F,4,872960,82000,130944,30554,3500,6500,1,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260714-00-04,1,KR,KRW,CUST-0210,서울,강남구,paid,90일 정상 기준,v2
2026-07-14T15:30:00+09:00,매장 POS,ARC-07-BLK-F,3,721680,82000,14434,7217,0,0,0,STORE-SEONGSU,성수 플래그십,Utility Jacket,OUTER,BASE90V2-20260714-00-05,1,KR,KRW,CUST-0221,서울,성동구,paid,90일 정상 기준,v2
2026-07-14T11:36:00+09:00,자사몰,FLOW-22-BLK-F,4,613040,51000,24522,21456,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260714-01-00,1,KR,KRW,CUST-0203,인천,연수구,paid,90일 정상 기준,v2
2026-07-14T12:49:00+09:00,무신사,FLOW-22-BLK-F,6,872160,51000,104659,39247,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260714-01-01,1,KR,KRW,CUST-0214,대구,수성구,paid,90일 정상 기준,v2
2026-07-14T13:02:00+09:00,29CM,FLOW-22-BLK-F,3,445560,51000,62378,17822,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260714-01-02,1,KR,KRW,CUST-0225,서울,성동구,paid,90일 정상 기준,v2
2026-07-14T14:15:00+09:00,네이버,FLOW-22-BLK-F,5,766300,51000,61304,19158,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260714-01-03,1,KR,KRW,CUST-0236,서울,강남구,paid,90일 정상 기준,v2
2026-07-14T15:28:00+09:00,W컨셉,FLOW-22-BLK-F,3,417120,51000,62568,14599,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260714-01-04,1,KR,KRW,CUST-0247,서울,마포구,paid,90일 정상 기준,v2
2026-07-14T16:41:00+09:00,매장 POS,FLOW-22-BLK-F,2,306520,51000,6130,3065,0,0,0,STORE-GANGNAM,강남점,Drape Pants,BOTTOM,BASE90V2-20260714-01-05,1,KR,KRW,CUST-0258,서울,강남구,paid,90일 정상 기준,v2
2026-07-14T12:47:00+09:00,자사몰,EASE-19-CRM-F,3,343380,36000,13735,12018,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260714-02-00,1,KR,KRW,CUST-0240,대구,수성구,paid,90일 정상 기준,v2
2026-07-14T13:00:00+09:00,무신사,EASE-19-CRM-F,4,434240,36000,52109,19541,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260714-02-01,1,KR,KRW,CUST-0251,서울,성동구,paid,90일 정상 기준,v2
2026-07-14T14:13:00+09:00,29CM,EASE-19-CRM-F,2,221840,36000,31058,8874,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260714-02-02,1,KR,KRW,CUST-0262,서울,강남구,paid,90일 정상 기준,v2
2026-07-14T15:26:00+09:00,네이버,EASE-19-CRM-F,3,343380,36000,27470,8585,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260714-02-03,1,KR,KRW,CUST-0273,서울,마포구,paid,90일 정상 기준,v2
2026-07-14T16:39:00+09:00,W컨셉,EASE-19-CRM-F,2,207680,36000,31152,7269,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260714-02-04,1,KR,KRW,CUST-0284,경기,성남시,paid,90일 정상 기준,v2
2026-07-14T17:52:00+09:00,매장 POS,EASE-19-CRM-F,3,343380,36000,6868,3434,0,0,0,STORE-HANNAM,한남점,Layer Top,TOP,BASE90V2-20260714-02-05,1,KR,KRW,CUST-0295,서울,용산구,paid,90일 정상 기준,v2
2026-07-14T13:58:00+09:00,자사몰,NOVA-11-NVY-F,4,845840,72000,33834,29604,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260714-03-00,1,KR,KRW,CUST-0277,서울,성동구,paid,90일 정상 기준,v2
2026-07-14T14:11:00+09:00,무신사,NOVA-11-NVY-F,3,601680,72000,72202,27076,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260714-03-01,1,KR,KRW,CUST-0288,서울,강남구,paid,90일 정상 기준,v2
2026-07-14T15:24:00+09:00,29CM,NOVA-11-NVY-F,3,614760,72000,86066,24590,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260714-03-02,1,KR,KRW,CUST-0299,서울,마포구,paid,90일 정상 기준,v2
2026-07-14T16:37:00+09:00,네이버,NOVA-11-NVY-F,3,634380,72000,50750,15860,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260714-03-03,1,KR,KRW,CUST-0310,경기,성남시,paid,90일 정상 기준,v2
2026-07-14T17:50:00+09:00,W컨셉,NOVA-11-NVY-F,2,383680,72000,57552,13429,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260714-03-04,1,KR,KRW,CUST-0321,경기,수원시,paid,90일 정상 기준,v2
2026-07-14T18:03:00+09:00,매장 POS,NOVA-11-NVY-F,2,422920,72000,8458,4229,0,0,0,STORE-BUSAN,부산 센텀,Volume Dress,DRESS,BASE90V2-20260714-03-05,1,KR,KRW,CUST-0332,부산,해운대구,paid,90일 정상 기준,v2
2026-07-14T14:09:00+09:00,자사몰,AIR-24-NVY-F,4,768240,68000,30730,26888,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260714-04-00,1,KR,KRW,CUST-0314,서울,강남구,paid,90일 정상 기준,v2
2026-07-14T15:22:00+09:00,무신사,AIR-24-NVY-F,4,728640,68000,87437,32789,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260714-04-01,1,KR,KRW,CUST-0325,서울,마포구,paid,90일 정상 기준,v2
2026-07-14T16:35:00+09:00,29CM,AIR-24-NVY-F,3,558360,68000,78170,22334,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260714-04-02,1,KR,KRW,CUST-0336,경기,성남시,paid,90일 정상 기준,v2
2026-07-14T17:48:00+09:00,네이버,AIR-24-NVY-F,3,576180,68000,46094,14405,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260714-04-03,1,KR,KRW,CUST-0347,경기,수원시,paid,90일 정상 기준,v2
2026-07-14T18:01:00+09:00,W컨셉,AIR-24-NVY-F,3,522720,68000,78408,18295,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260714-04-04,1,KR,KRW,CUST-0358,부산,해운대구,paid,90일 정상 기준,v2
2026-07-14T19:14:00+09:00,매장 POS,AIR-24-NVY-F,2,384120,68000,7682,3841,0,0,0,STORE-SHANGHAI,상하이 IFC,Airy Volume Dress,DRESS,BASE90V2-20260714-04-05,1,CN,KRW,CUST-0369,上海,浦东新区,paid,90일 정상 기준,v2
2026-07-14T15:20:00+09:00,자사몰,WAVE-31-WHT-F,3,430680,44000,17227,15074,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260714-05-00,1,KR,KRW,CUST-0351,서울,마포구,paid,90일 정상 기준,v2
2026-07-14T16:33:00+09:00,무신사,WAVE-31-WHT-F,4,544640,44000,65357,24509,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260714-05-01,1,KR,KRW,CUST-0362,경기,성남시,paid,90일 정상 기준,v2
2026-07-14T17:46:00+09:00,29CM,WAVE-31-WHT-F,2,278240,44000,38954,11130,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260714-05-02,1,KR,KRW,CUST-0373,경기,수원시,paid,90일 정상 기준,v2
2026-07-14T18:59:00+09:00,네이버,WAVE-31-WHT-F,2,287120,44000,22970,7178,3500,6500,1,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260714-05-03,1,KR,KRW,CUST-0384,부산,해운대구,paid,90일 정상 기준,v2
2026-07-14T19:12:00+09:00,W컨셉,WAVE-31-WHT-F,2,260480,44000,39072,9117,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260714-05-04,1,KR,KRW,CUST-0395,인천,연수구,paid,90일 정상 기준,v2
2026-07-14T20:25:00+09:00,매장 POS,WAVE-31-WHT-F,2,287120,44000,5742,2871,0,0,0,STORE-SEONGSU,성수 플래그십,Sheer Shirt,TOP,BASE90V2-20260714-05-05,1,KR,KRW,CUST-0406,서울,성동구,paid,90일 정상 기준,v2
2026-07-14T16:31:00+09:00,자사몰,MOSS-18-BLK-F,1,133860,42000,5354,4685,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260714-06-00,1,KR,KRW,CUST-0388,경기,성남시,paid,90일 정상 기준,v2
2026-07-14T17:44:00+09:00,무신사,MOSS-18-BLK-F,2,253920,42000,30470,11426,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260714-06-01,1,KR,KRW,CUST-0399,경기,수원시,paid,90일 정상 기준,v2
2026-07-14T18:57:00+09:00,29CM,MOSS-18-BLK-F,1,129720,42000,18161,5189,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260714-06-02,1,KR,KRW,CUST-0410,부산,해운대구,paid,90일 정상 기준,v2
2026-07-14T19:10:00+09:00,네이버,MOSS-18-BLK-F,1,133860,42000,10709,3347,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260714-06-03,1,KR,KRW,CUST-0421,인천,연수구,paid,90일 정상 기준,v2
2026-07-14T20:23:00+09:00,W컨셉,MOSS-18-BLK-F,1,121440,42000,18216,4250,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260714-06-04,1,KR,KRW,CUST-0432,대구,수성구,paid,90일 정상 기준,v2
2026-07-14T10:36:00+09:00,매장 POS,MOSS-18-BLK-F,1,133860,42000,2677,1339,0,0,0,STORE-GANGNAM,강남점,Volume Bermuda,BOTTOM,BASE90V2-20260714-06-05,1,KR,KRW,CUST-0443,서울,강남구,paid,90일 정상 기준,v2
2026-07-14T17:42:00+09:00,자사몰,LUME-09-BEG-F,3,517980,59000,20719,18129,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260714-07-00,1,KR,KRW,CUST-0425,경기,수원시,paid,90일 정상 기준,v2
2026-07-14T18:55:00+09:00,무신사,LUME-09-BEG-F,3,491280,59000,58954,22108,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260714-07-01,1,KR,KRW,CUST-0436,부산,해운대구,paid,90일 정상 기준,v2
2026-07-14T19:08:00+09:00,29CM,LUME-09-BEG-F,1,167320,59000,23425,6693,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260714-07-02,1,KR,KRW,CUST-0447,인천,연수구,paid,90일 정상 기준,v2
2026-07-14T20:21:00+09:00,네이버,LUME-09-BEG-F,2,345320,59000,27626,8633,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260714-07-03,1,KR,KRW,CUST-0458,대구,수성구,paid,90일 정상 기준,v2
2026-07-14T10:34:00+09:00,W컨셉,LUME-09-BEG-F,1,156640,59000,23496,5482,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260714-07-04,1,KR,KRW,CUST-0469,서울,성동구,paid,90일 정상 기준,v2
2026-07-14T11:47:00+09:00,매장 POS,LUME-09-BEG-F,2,345320,59000,6906,3453,0,0,0,STORE-HANNAM,한남점,Knit Cardigan,KNIT,BASE90V2-20260714-07-05,1,KR,KRW,CUST-0480,서울,용산구,paid,90일 정상 기준,v2
2026-07-14T18:53:00+09:00,자사몰,CORE-55-WHT-F,6,395760,19000,15830,13852,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,BASE90V2-20260714-08-00,1,KR,KRW,CUST-0462,부산,해운대구,paid,90일 정상 기준,v2
2026-07-14T19:06:00+09:00,무신사,CORE-55-WHT-F,5,312800,19000,37536,14076,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,BASE90V2-20260714-08-01,1,KR,KRW,CUST-0473,인천,연수구,paid,90일 정상 기준,v2
2026-07-14T20:19:00+09:00,29CM,CORE-55-WHT-F,5,319600,19000,44744,12784,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,BASE90V2-20260714-08-02,1,KR,KRW,CUST-0484,대구,수성구,paid,90일 정상 기준,v2
